timestamp|name|cpu|memUsage|memPct
2026-08-05T18:25:19.3533570+00:00|livekit-1to1-egress-1|0.08%|119.2MiB / 6.698GiB|1.74%
2026-08-05T18:25:19.3533570+00:00|livekit-1to1-livekit-1|2.20%|102.4MiB / 6.698GiB|1.49%
2026-08-05T18:25:19.3533570+00:00|livekit-1to1-redis-1|0.35%|4.852MiB / 6.698GiB|0.07%
2026-08-05T18:25:19.3533570+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:25:19.3533570+00:00|livekit-1to1-cloudflared-1|0.00%|20.29MiB / 6.698GiB|0.30%
2026-08-05T18:25:23.4196593+00:00|livekit-1to1-backend-1|0.09%|49.23MiB / 6.698GiB|0.72%
2026-08-05T18:25:23.4196593+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:25:23.4196593+00:00|livekit-1to1-egress-1|0.08%|118.8MiB / 6.698GiB|1.73%
2026-08-05T18:25:23.4196593+00:00|livekit-1to1-livekit-1|6.81%|102MiB / 6.698GiB|1.49%
2026-08-05T18:25:23.4196593+00:00|livekit-1to1-redis-1|0.88%|5.117MiB / 6.698GiB|0.07%
2026-08-05T18:25:23.4196593+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:25:23.4196593+00:00|livekit-1to1-cloudflared-1|0.02%|20.29MiB / 6.698GiB|0.30%
2026-08-05T18:25:28.4964194+00:00|livekit-1to1-backend-1|0.07%|49.19MiB / 6.698GiB|0.72%
2026-08-05T18:25:28.4964194+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:25:28.4964194+00:00|livekit-1to1-egress-1|0.08%|118.8MiB / 6.698GiB|1.73%
2026-08-05T18:25:28.4964194+00:00|livekit-1to1-livekit-1|0.55%|102MiB / 6.698GiB|1.49%
2026-08-05T18:25:28.4964194+00:00|livekit-1to1-redis-1|0.40%|4.855MiB / 6.698GiB|0.07%
2026-08-05T18:25:28.4964194+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:25:28.4964194+00:00|livekit-1to1-cloudflared-1|0.00%|20.29MiB / 6.698GiB|0.30%
