timestamp|name|cpu|memUsage|memPct
2026-08-05T18:32:00.9330633+00:00|livekit-1to1-livekit-1|9.06%|111.9MiB / 6.698GiB|1.63%
2026-08-05T18:32:00.9330633+00:00|livekit-1to1-redis-1|1.15%|5.031MiB / 6.698GiB|0.07%
2026-08-05T18:32:00.9330633+00:00|livekit-1to1-gateway-1|0.00%|11.44MiB / 6.698GiB|0.17%
2026-08-05T18:32:00.9330633+00:00|livekit-1to1-cloudflared-1|0.00%|19.94MiB / 6.698GiB|0.29%
2026-08-05T18:32:04.9886289+00:00|livekit-1to1-backend-1|0.08%|60.91MiB / 6.698GiB|0.89%
2026-08-05T18:32:04.9886289+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:32:04.9886289+00:00|livekit-1to1-egress-1|0.08%|118.7MiB / 6.698GiB|1.73%
2026-08-05T18:32:04.9886289+00:00|livekit-1to1-livekit-1|6.10%|111.6MiB / 6.698GiB|1.63%
2026-08-05T18:32:04.9886289+00:00|livekit-1to1-redis-1|0.35%|5.031MiB / 6.698GiB|0.07%
2026-08-05T18:32:04.9886289+00:00|livekit-1to1-gateway-1|0.00%|11.44MiB / 6.698GiB|0.17%
2026-08-05T18:32:04.9886289+00:00|livekit-1to1-cloudflared-1|0.00%|19.95MiB / 6.698GiB|0.29%
2026-08-05T18:32:09.6171344+00:00|livekit-1to1-backend-1|0.06%|60.91MiB / 6.698GiB|0.89%
2026-08-05T18:32:09.6171344+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:32:09.6171344+00:00|livekit-1to1-egress-1|0.08%|119.2MiB / 6.698GiB|1.74%
2026-08-05T18:32:09.6171344+00:00|livekit-1to1-livekit-1|2.46%|111.5MiB / 6.698GiB|1.63%
2026-08-05T18:32:09.6171344+00:00|livekit-1to1-redis-1|0.36%|5.277MiB / 6.698GiB|0.08%
2026-08-05T18:32:09.6171344+00:00|livekit-1to1-gateway-1|0.00%|11.44MiB / 6.698GiB|0.17%
2026-08-05T18:32:09.6171344+00:00|livekit-1to1-cloudflared-1|0.00%|19.95MiB / 6.698GiB|0.29%
2026-08-05T18:32:13.6968824+00:00|livekit-1to1-backend-1|0.05%|60.91MiB / 6.698GiB|0.89%
2026-08-05T18:32:13.6968824+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:32:13.6968824+00:00|livekit-1to1-egress-1|0.08%|118.7MiB / 6.698GiB|1.73%
2026-08-05T18:32:13.6968824+00:00|livekit-1to1-livekit-1|6.16%|112.4MiB / 6.698GiB|1.64%
2026-08-05T18:32:13.6968824+00:00|livekit-1to1-redis-1|0.69%|5.043MiB / 6.698GiB|0.07%
2026-08-05T18:32:13.6968824+00:00|livekit-1to1-gateway-1|0.00%|11.44MiB / 6.698GiB|0.17%
2026-08-05T18:32:13.6968824+00:00|livekit-1to1-cloudflared-1|0.00%|19.94MiB / 6.698GiB|0.29%
2026-08-05T18:32:17.7498021+00:00|livekit-1to1-backend-1|0.05%|60.91MiB / 6.698GiB|0.89%
2026-08-05T18:32:17.7498021+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:32:17.7498021+00:00|livekit-1to1-egress-1|0.07%|118.7MiB / 6.698GiB|1.73%
2026-08-05T18:32:17.7498021+00:00|livekit-1to1-livekit-1|3.63%|111.9MiB / 6.698GiB|1.63%
2026-08-05T18:32:17.7498021+00:00|livekit-1to1-redis-1|0.35%|5.043MiB / 6.698GiB|0.07%
2026-08-05T18:32:17.7498021+00:00|livekit-1to1-gateway-1|0.00%|11.44MiB / 6.698GiB|0.17%
2026-08-05T18:32:17.7498021+00:00|livekit-1to1-cloudflared-1|0.00%|19.94MiB / 6.698GiB|0.29%
2026-08-05T18:32:22.2479239+00:00|livekit-1to1-backend-1|0.06%|60.91MiB / 6.698GiB|0.89%
2026-08-05T18:32:22.2479239+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:32:22.2479239+00:00|livekit-1to1-egress-1|0.08%|118.9MiB / 6.698GiB|1.73%
2026-08-05T18:32:22.2479239+00:00|livekit-1to1-livekit-1|1.06%|111.8MiB / 6.698GiB|1.63%
2026-08-05T18:32:22.2479239+00:00|livekit-1to1-redis-1|0.39%|5.289MiB / 6.698GiB|0.08%
2026-08-05T18:32:22.2479239+00:00|livekit-1to1-gateway-1|0.03%|11.44MiB / 6.698GiB|0.17%
2026-08-05T18:32:22.2479239+00:00|livekit-1to1-cloudflared-1|0.00%|19.94MiB / 6.698GiB|0.29%
2026-08-05T18:32:26.4473366+00:00|livekit-1to1-backend-1|0.06%|60.93MiB / 6.698GiB|0.89%
2026-08-05T18:32:26.4473366+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:32:26.4473366+00:00|livekit-1to1-egress-1|0.08%|118.7MiB / 6.698GiB|1.73%
2026-08-05T18:32:26.4473366+00:00|livekit-1to1-livekit-1|10.73%|110.1MiB / 6.698GiB|1.60%
2026-08-05T18:32:26.4473366+00:00|livekit-1to1-redis-1|1.13%|5.062MiB / 6.698GiB|0.07%
2026-08-05T18:32:26.4473366+00:00|livekit-1to1-gateway-1|0.00%|11.44MiB / 6.698GiB|0.17%
2026-08-05T18:32:26.4473366+00:00|livekit-1to1-cloudflared-1|0.00%|20.04MiB / 6.698GiB|0.29%
2026-08-05T18:32:31.0668085+00:00|livekit-1to1-backend-1|0.06%|60.93MiB / 6.698GiB|0.89%
2026-08-05T18:32:31.0668085+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
