timestamp|name|cpu|memUsage|memPct
2026-08-05T23:41:26.6685973+00:00|livekit-1to1-redis-1|0.42%|5.207MiB / 6.698GiB|0.08%
2026-08-05T23:41:26.6685973+00:00|livekit-1to1-gateway-1|0.00%|11.39MiB / 6.698GiB|0.17%
2026-08-05T23:41:26.6685973+00:00|livekit-1to1-cloudflared-1|0.00%|20.55MiB / 6.698GiB|0.30%
2026-08-05T23:41:31.0982064+00:00|livekit-1to1-livekit-1|18.73%|71.34MiB / 6.698GiB|1.04%
2026-08-05T23:41:31.0982064+00:00|livekit-1to1-backend-1|0.05%|62.92MiB / 6.698GiB|0.92%
2026-08-05T23:41:31.0982064+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T23:41:31.0982064+00:00|livekit-1to1-egress-1|0.09%|119MiB / 6.698GiB|1.73%
2026-08-05T23:41:31.0982064+00:00|livekit-1to1-redis-1|0.38%|4.984MiB / 6.698GiB|0.07%
2026-08-05T23:41:31.0982064+00:00|livekit-1to1-gateway-1|0.02%|11.39MiB / 6.698GiB|0.17%
2026-08-05T23:41:31.0982064+00:00|livekit-1to1-cloudflared-1|0.00%|20.55MiB / 6.698GiB|0.30%
2026-08-05T23:41:35.7198181+00:00|livekit-1to1-livekit-1|16.46%|72.23MiB / 6.698GiB|1.05%
2026-08-05T23:41:35.7198181+00:00|livekit-1to1-backend-1|0.08%|62.92MiB / 6.698GiB|0.92%
2026-08-05T23:41:35.7198181+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T23:41:35.7198181+00:00|livekit-1to1-egress-1|0.08%|119MiB / 6.698GiB|1.73%
2026-08-05T23:41:35.7198181+00:00|livekit-1to1-redis-1|0.42%|5.234MiB / 6.698GiB|0.08%
2026-08-05T23:41:35.7198181+00:00|livekit-1to1-gateway-1|0.00%|11.39MiB / 6.698GiB|0.17%
2026-08-05T23:41:35.7198181+00:00|livekit-1to1-cloudflared-1|0.55%|20.55MiB / 6.698GiB|0.30%
2026-08-05T23:41:39.7662804+00:00|livekit-1to1-livekit-1|0.80%|72.16MiB / 6.698GiB|1.05%
2026-08-05T23:41:39.7662804+00:00|livekit-1to1-backend-1|0.16%|62.95MiB / 6.698GiB|0.92%
2026-08-05T23:41:39.7662804+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T23:41:39.7662804+00:00|livekit-1to1-egress-1|0.09%|119MiB / 6.698GiB|1.73%
2026-08-05T23:41:39.7662804+00:00|livekit-1to1-redis-1|0.38%|4.984MiB / 6.698GiB|0.07%
2026-08-05T23:41:39.7662804+00:00|livekit-1to1-gateway-1|0.00%|11.39MiB / 6.698GiB|0.17%
2026-08-05T23:41:39.7662804+00:00|livekit-1to1-cloudflared-1|0.04%|20.55MiB / 6.698GiB|0.30%
2026-08-05T23:41:44.8221122+00:00|livekit-1to1-livekit-1|0.24%|72.16MiB / 6.698GiB|1.05%
2026-08-05T23:41:44.8221122+00:00|livekit-1to1-backend-1|0.06%|62.95MiB / 6.698GiB|0.92%
2026-08-05T23:41:44.8221122+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T23:41:44.8221122+00:00|livekit-1to1-egress-1|0.11%|119MiB / 6.698GiB|1.73%
2026-08-05T23:41:44.8221122+00:00|livekit-1to1-redis-1|0.38%|4.98MiB / 6.698GiB|0.07%
2026-08-05T23:41:44.8221122+00:00|livekit-1to1-gateway-1|0.00%|11.39MiB / 6.698GiB|0.17%
2026-08-05T23:41:44.8221122+00:00|livekit-1to1-cloudflared-1|0.00%|20.55MiB / 6.698GiB|0.30%
2026-08-05T23:41:56.6787156+00:00|livekit-1to1-livekit-1|6.39%|77.05MiB / 6.698GiB|1.12%
2026-08-05T23:41:56.6787156+00:00|livekit-1to1-backend-1|0.06%|62.95MiB / 6.698GiB|0.92%
2026-08-05T23:41:56.6787156+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
