timestamp|name|cpu|memUsage|memPct
2026-08-05T23:44:52.2775241+00:00|livekit-1to1-egress-1|0.07%|119.3MiB / 6.698GiB|1.74%
2026-08-05T23:44:52.2775241+00:00|livekit-1to1-redis-1|0.68%|5.289MiB / 6.698GiB|0.08%
2026-08-05T23:44:52.2775241+00:00|livekit-1to1-gateway-1|0.00%|11.39MiB / 6.698GiB|0.17%
2026-08-05T23:44:52.2775241+00:00|livekit-1to1-cloudflared-1|0.00%|20.59MiB / 6.698GiB|0.30%
2026-08-05T23:44:58.3544056+00:00|livekit-1to1-livekit-1|9.15%|82.01MiB / 6.698GiB|1.20%
2026-08-05T23:44:58.3544056+00:00|livekit-1to1-backend-1|0.06%|62.92MiB / 6.698GiB|0.92%
2026-08-05T23:44:58.3544056+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T23:44:58.3544056+00:00|livekit-1to1-egress-1|0.10%|119.5MiB / 6.698GiB|1.74%
2026-08-05T23:44:58.3544056+00:00|livekit-1to1-redis-1|1.72%|5.043MiB / 6.698GiB|0.07%
2026-08-05T23:44:58.3544056+00:00|livekit-1to1-gateway-1|0.00%|11.39MiB / 6.698GiB|0.17%
2026-08-05T23:44:58.3544056+00:00|livekit-1to1-cloudflared-1|0.00%|20.69MiB / 6.698GiB|0.30%
2026-08-05T23:45:05.0015973+00:00|livekit-1to1-livekit-1|9.11%|84.46MiB / 6.698GiB|1.23%
2026-08-05T23:45:05.0015973+00:00|livekit-1to1-backend-1|0.06%|62.95MiB / 6.698GiB|0.92%
2026-08-05T23:45:05.0015973+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T23:45:05.0015973+00:00|livekit-1to1-egress-1|0.09%|119.5MiB / 6.698GiB|1.74%
2026-08-05T23:45:05.0015973+00:00|livekit-1to1-redis-1|0.35%|5.031MiB / 6.698GiB|0.07%
2026-08-05T23:45:05.0015973+00:00|livekit-1to1-gateway-1|0.00%|11.39MiB / 6.698GiB|0.17%
2026-08-05T23:45:05.0015973+00:00|livekit-1to1-cloudflared-1|0.00%|20.69MiB / 6.698GiB|0.30%
2026-08-05T23:45:11.2860188+00:00|livekit-1to1-livekit-1|6.41%|85.79MiB / 6.698GiB|1.25%
2026-08-05T23:45:11.2860188+00:00|livekit-1to1-backend-1|0.05%|62.95MiB / 6.698GiB|0.92%
2026-08-05T23:45:11.2860188+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T23:45:11.2860188+00:00|livekit-1to1-egress-1|0.09%|119.5MiB / 6.698GiB|1.74%
