timestamp|name|cpu|memUsage|memPct
2026-08-05T18:28:26.2541906+00:00|livekit-1to1-backend-1|0.06%|55.34MiB / 6.698GiB|0.81%
2026-08-05T18:28:26.2541906+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:28:26.2541906+00:00|livekit-1to1-egress-1|0.08%|118.9MiB / 6.698GiB|1.73%
2026-08-05T18:28:26.2541906+00:00|livekit-1to1-livekit-1|1.38%|76.34MiB / 6.698GiB|1.11%
2026-08-05T18:28:26.2541906+00:00|livekit-1to1-redis-1|0.36%|5.113MiB / 6.698GiB|0.07%
2026-08-05T18:28:26.2541906+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:28:26.2541906+00:00|livekit-1to1-cloudflared-1|0.00%|20.29MiB / 6.698GiB|0.30%
2026-08-05T18:28:30.8933045+00:00|livekit-1to1-backend-1|0.06%|55.34MiB / 6.698GiB|0.81%
2026-08-05T18:28:30.8933045+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:28:30.8933045+00:00|livekit-1to1-egress-1|0.08%|118.9MiB / 6.698GiB|1.73%
2026-08-05T18:28:30.8933045+00:00|livekit-1to1-livekit-1|1.21%|76.09MiB / 6.698GiB|1.11%
2026-08-05T18:28:30.8933045+00:00|livekit-1to1-redis-1|0.35%|4.863MiB / 6.698GiB|0.07%
2026-08-05T18:28:30.8933045+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:28:30.8933045+00:00|livekit-1to1-cloudflared-1|0.00%|20.29MiB / 6.698GiB|0.30%
2026-08-05T18:28:34.9583410+00:00|livekit-1to1-backend-1|0.06%|55.34MiB / 6.698GiB|0.81%
2026-08-05T18:28:34.9583410+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:28:34.9583410+00:00|livekit-1to1-egress-1|0.11%|118.9MiB / 6.698GiB|1.73%
2026-08-05T18:28:34.9583410+00:00|livekit-1to1-livekit-1|1.49%|76.59MiB / 6.698GiB|1.12%
2026-08-05T18:28:34.9583410+00:00|livekit-1to1-redis-1|0.35%|5.113MiB / 6.698GiB|0.07%
2026-08-05T18:28:34.9583410+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:28:34.9583410+00:00|livekit-1to1-cloudflared-1|0.00%|20.29MiB / 6.698GiB|0.30%
2026-08-05T18:28:39.5847154+00:00|livekit-1to1-backend-1|0.11%|55.34MiB / 6.698GiB|0.81%
2026-08-05T18:28:39.5847154+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:28:39.5847154+00:00|livekit-1to1-egress-1|0.09%|119.4MiB / 6.698GiB|1.74%
2026-08-05T18:28:39.5847154+00:00|livekit-1to1-livekit-1|0.27%|76.29MiB / 6.698GiB|1.11%
2026-08-05T18:28:39.5847154+00:00|livekit-1to1-redis-1|0.34%|4.863MiB / 6.698GiB|0.07%
2026-08-05T18:28:39.5847154+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:28:39.5847154+00:00|livekit-1to1-cloudflared-1|0.00%|20.29MiB / 6.698GiB|0.30%
2026-08-05T18:28:44.6463072+00:00|livekit-1to1-backend-1|0.06%|55.34MiB / 6.698GiB|0.81%
2026-08-05T18:28:44.6463072+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:28:44.6463072+00:00|livekit-1to1-egress-1|0.10%|118.9MiB / 6.698GiB|1.73%
2026-08-05T18:28:44.6463072+00:00|livekit-1to1-livekit-1|0.28%|76.04MiB / 6.698GiB|1.11%
2026-08-05T18:28:44.6463072+00:00|livekit-1to1-redis-1|0.37%|4.863MiB / 6.698GiB|0.07%
2026-08-05T18:28:44.6463072+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:28:44.6463072+00:00|livekit-1to1-cloudflared-1|0.00%|20.29MiB / 6.698GiB|0.30%
2026-08-05T18:28:52.3957100+00:00|livekit-1to1-backend-1|0.13%|55.34MiB / 6.698GiB|0.81%
2026-08-05T18:28:52.3957100+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:28:52.3957100+00:00|livekit-1to1-egress-1|0.08%|118.9MiB / 6.698GiB|1.73%
2026-08-05T18:28:52.3957100+00:00|livekit-1to1-livekit-1|27.21%|80.86MiB / 6.698GiB|1.18%
2026-08-05T18:28:52.3957100+00:00|livekit-1to1-redis-1|2.15%|5.16MiB / 6.698GiB|0.08%
2026-08-05T18:28:52.3957100+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:28:52.3957100+00:00|livekit-1to1-cloudflared-1|0.00%|20.29MiB / 6.698GiB|0.30%
2026-08-05T18:28:56.4721492+00:00|livekit-1to1-backend-1|0.06%|55.34MiB / 6.698GiB|0.81%
2026-08-05T18:28:56.4721492+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:28:56.4721492+00:00|livekit-1to1-egress-1|0.08%|119.2MiB / 6.698GiB|1.74%
2026-08-05T18:28:56.4721492+00:00|livekit-1to1-livekit-1|13.33%|84.51MiB / 6.698GiB|1.23%
2026-08-05T18:28:56.4721492+00:00|livekit-1to1-redis-1|0.63%|4.883MiB / 6.698GiB|0.07%
2026-08-05T18:28:56.4721492+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:28:56.4721492+00:00|livekit-1to1-cloudflared-1|0.00%|20.29MiB / 6.698GiB|0.30%
2026-08-05T18:29:01.1139545+00:00|livekit-1to1-backend-1|0.08%|56.79MiB / 6.698GiB|0.83%
2026-08-05T18:29:01.1139545+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:29:01.1139545+00:00|livekit-1to1-egress-1|0.07%|118.9MiB / 6.698GiB|1.73%
2026-08-05T18:29:01.1139545+00:00|livekit-1to1-livekit-1|11.01%|84.85MiB / 6.698GiB|1.24%
2026-08-05T18:29:01.1139545+00:00|livekit-1to1-redis-1|0.39%|4.883MiB / 6.698GiB|0.07%
2026-08-05T18:29:01.1139545+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:29:01.1139545+00:00|livekit-1to1-cloudflared-1|0.00%|20.29MiB / 6.698GiB|0.30%
2026-08-05T18:29:05.1696750+00:00|livekit-1to1-backend-1|0.07%|56.72MiB / 6.698GiB|0.83%
2026-08-05T18:29:05.1696750+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:29:05.1696750+00:00|livekit-1to1-egress-1|0.10%|118.9MiB / 6.698GiB|1.73%
2026-08-05T18:29:05.1696750+00:00|livekit-1to1-livekit-1|1.84%|84.26MiB / 6.698GiB|1.23%
2026-08-05T18:29:05.1696750+00:00|livekit-1to1-redis-1|0.35%|5.133MiB / 6.698GiB|0.07%
2026-08-05T18:29:05.1696750+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:29:05.1696750+00:00|livekit-1to1-cloudflared-1|0.00%|20.29MiB / 6.698GiB|0.30%
2026-08-05T18:29:09.7960340+00:00|livekit-1to1-backend-1|0.06%|56.72MiB / 6.698GiB|0.83%
2026-08-05T18:29:09.7960340+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:29:09.7960340+00:00|livekit-1to1-egress-1|0.07%|118.9MiB / 6.698GiB|1.73%
2026-08-05T18:29:09.7960340+00:00|livekit-1to1-livekit-1|1.78%|84.52MiB / 6.698GiB|1.23%
2026-08-05T18:29:09.7960340+00:00|livekit-1to1-redis-1|0.36%|5.383MiB / 6.698GiB|0.08%
2026-08-05T18:29:09.7960340+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:29:09.7960340+00:00|livekit-1to1-cloudflared-1|0.00%|20.29MiB / 6.698GiB|0.30%
2026-08-05T18:29:13.8560654+00:00|livekit-1to1-backend-1|0.12%|56.72MiB / 6.698GiB|0.83%
2026-08-05T18:29:13.8560654+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:29:13.8560654+00:00|livekit-1to1-egress-1|0.08%|118.9MiB / 6.698GiB|1.73%
2026-08-05T18:29:13.8560654+00:00|livekit-1to1-livekit-1|1.90%|84.77MiB / 6.698GiB|1.24%
2026-08-05T18:29:13.8560654+00:00|livekit-1to1-redis-1|0.34%|5.129MiB / 6.698GiB|0.07%
2026-08-05T18:29:13.8560654+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:29:13.8560654+00:00|livekit-1to1-cloudflared-1|0.00%|20.29MiB / 6.698GiB|0.30%
2026-08-05T18:29:17.9160073+00:00|livekit-1to1-backend-1|0.27%|56.71MiB / 6.698GiB|0.83%
2026-08-05T18:29:17.9160073+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
